"","Id","MSSubClass","MSZoning","LotFrontage","LotArea","Street","LotShape","LandContour","Utilities","LotConfig","LandSlope","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","Heating","HeatingQC","CentralAir","Electrical","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","FireplaceQu","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","MiscVal","MoSold","YrSold","SaleType","SaleCondition","predicted2","SalePrice"
"1092",2552,20,"RL",64,6400,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","1Fam","1Story",5,7,1959,2000,"Gable","CompShg","WdShing","Wd Shng","None",0,"TA","TA","CBlock","TA","TA","Av","Rec",77,"ALQ",831,52,960,"GasA","Ex","Y","SBrkr",960,0,0,960,1,0,1,0,2,1,"Fa",4,"Typ",0,NA,"Detchd",1959,"Unf",1,392,"TA","TA","Y",144,0,35,0,0,0,0,12,2007,"WD","Normal",5.11946699659878,12366519.1968572
"1093",2553,90,"RL",74,6882,"Pave","Reg","Lvl","AllPub","Corner","Gtl","Edwards","Norm","Norm","Duplex","1Story",4,3,1955,1955,"Gable","CompShg","AsbShng","Plywood","BrkCmn",128,"TA","TA","PConc",NA,NA,NA,NA,0,NA,0,0,0,"GasA","TA","N","SBrkr",1152,0,0,1152,0,0,2,0,2,2,"Fa",6,"Typ",0,NA,NA,NA,NA,0,0,NA,NA,"N",0,0,0,0,0,0,0,9,2007,"WD","Normal",4.8580231862957,7321428.62141187
"1094",2554,90,"RL",52,8741,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","Duplex","1Story",5,6,1946,1950,"Gable","CompShg","Plywood","Plywood","None",0,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,1195,1195,"GasA","TA","N","SBrkr",1195,0,0,1195,0,0,2,0,4,2,"TA",8,"Typ",0,NA,NA,NA,NA,0,0,NA,NA,"N",118,0,0,0,0,0,0,7,2007,"WD","Abnorml",5.00029318407429,9771352.76264835
"1095",2555,40,"RL",62,10042,"Pave","Reg","Bnk","AllPub","Corner","Gtl","Edwards","Norm","Norm","1Fam","1.5Fin",6,8,1920,1995,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","BrkTil","TA","TA","No","LwQ",144,"ALQ",278,238,660,"GasA","TA","Y","SBrkr",740,125,0,865,1,0,1,0,2,1,"TA",4,"Typ",1,"Gd","Detchd",1920,"Unf",1,216,"TA","TA","Y",0,0,84,0,0,0,0,8,2007,"WD","Normal",5.12331058223795,12459678.6679615
"1096",2556,20,"RL",60,8172,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","1Fam","1Story",4,5,1955,1955,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock","TA","TA","No","BLQ",544,"Unf",0,224,768,"GasA","TA","Y","SBrkr",768,0,0,768,0,0,1,0,2,1,"TA",4,"Typ",1,"Fa","Detchd",1959,"Unf",1,355,"TA","TA","Y",0,0,196,0,0,0,0,7,2007,"WD","Normal",4.99440564472796,9656908.74963051
"1097",2557,20,"RL",60,8172,"Pave","Reg","HLS","AllPub","Inside","Gtl","Edwards","Norm","Norm","1Fam","1Story",4,5,1955,1955,"Gable","CompShg","WdShing","Plywood","None",0,"TA","TA","CBlock","TA","TA","No","ALQ",682,"Unf",0,182,864,"GasA","TA","Y","SBrkr",864,0,0,864,1,0,1,0,3,1,"TA",5,"Typ",0,NA,"Detchd",1996,"Unf",2,528,"TA","TA","N",196,0,0,0,0,0,0,10,2007,"COD","Family",5.04975562611545,10782106.4996006
"1098",2558,90,"RL",60,10890,"Pave","Reg","Lvl","AllPub","Inside","Gtl","SWISU","Norm","Norm","Duplex","2Story",5,6,1923,1950,"Hip","CompShg","Wd Sdng","Plywood","None",0,"TA","TA","PConc","TA","TA","Mn","Rec",371,"Unf",0,925,1296,"Grav","Fa","N","FuseA",1296,1296,0,2592,2,0,2,0,6,2,"TA",12,"Min2",0,NA,NA,NA,NA,0,0,NA,NA,"Y",0,742,240,0,0,0,1512,1,2007,"WD","AdjLand",5.18288477293663,13986708.8990097
"1099",2559,30,"RL",54,7223,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Crawfor","Norm","Norm","1Fam","1Story",5,5,1926,1950,"Hip","CompShg","Stucco","Plywood","None",0,"TA","TA","PConc","TA","TA","Mn","BLQ",319,"Unf",0,971,1290,"GasA","TA","Y","SBrkr",1422,0,0,1422,0,0,1,0,3,1,"TA",6,"Typ",0,NA,"Detchd",1973,"Unf",1,352,"TA","TA","Y",0,0,64,0,0,0,0,4,2007,"WD","Normal",5.03680094654419,10508673.032454
"1100",2560,50,"RL",51,6821,"Pave","Reg","HLS","AllPub","Inside","Gtl","Crawfor","Norm","Norm","1Fam","1.5Fin",6,7,1921,2005,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","BrkTil","TA","TA","No","BLQ",113,"Unf",0,538,651,"GasA","Gd","Y","SBrkr",759,539,0,1298,0,0,2,0,2,1,"TA",8,"Typ",1,"Gd","Detchd",1994,"Unf",1,240,"TA","TA","P",216,0,168,0,0,0,0,8,2007,"WD","Normal",5.16170729449272,13425600.9107458
"1101",2561,70,"RL",63,4000,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Crawfor","Norm","Norm","1Fam","2Story",7,8,1930,1995,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","BrkTil","Gd","TA","No","GLQ",246,"Unf",0,285,531,"GasA","TA","Y","SBrkr",567,531,0,1098,1,0,1,0,2,1,"TA",5,"Typ",1,"Gd","Detchd",1930,"Unf",1,216,"TA","TA","Y",0,0,0,0,0,0,0,6,2007,"WD","Normal",5.1757715866173,13795931.2404468
"1102",2562,70,"RL",53,6720,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Crawfor","Norm","Norm","1Fam","2Story",6,7,1921,1950,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","BrkTil","TA","TA","No","Unf",0,"Unf",0,585,585,"GasA","TA","N","SBrkr",851,585,0,1436,0,0,1,0,3,1,"TA",7,"Typ",1,"Gd","Detchd",1992,"Unf",1,228,"TA","TA","Y",184,0,0,0,0,0,0,4,2007,"CWD","Normal",5.11174622742579,12181277.9068933
"1103",2563,70,"RL",53,7155,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Crawfor","Norm","Norm","1Fam","2Story",6,8,1926,1991,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","BrkTil","TA","TA","No","Unf",0,"Unf",0,686,686,"GasA","TA","Y","SBrkr",686,775,0,1461,0,0,1,0,3,1,"TA",6,"Typ",1,"Gd","Detchd",1926,"Unf",1,225,"TA","TA","N",0,0,116,0,0,0,0,7,2007,"WD","Normal",5.15375352129927,13220151.9052664
"1104",2564,70,"RL",60,7230,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Crawfor","Norm","Norm","1Fam","2.5Unf",7,7,1927,1992,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","BrkTil","TA","TA","No","Unf",0,"Unf",0,851,851,"GasA","Gd","Y","SBrkr",867,851,0,1718,0,0,2,1,4,1,"Gd",8,"Typ",1,"TA","Detchd",1927,"Unf",2,264,"TA","TA","Y",291,0,60,0,153,0,0,10,2007,"WD","Normal",5.28980217516631,17155141.6570855
"1105",2565,20,"RL",126,13108,"Pave","IR2","HLS","AllPub","Inside","Gtl","Crawfor","Norm","Norm","1Fam","1Story",5,5,1951,1951,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","CBlock",NA,NA,NA,NA,0,NA,0,0,0,"GasA","Fa","Y","SBrkr",1226,0,0,1226,0,0,1,1,2,1,"TA",7,"Min1",1,"Gd","Attchd",1951,"Fin",2,400,"TA","TA","Y",174,24,120,0,228,0,0,6,2007,"WD","Normal",5.13822169768362,12827097.2499408
"1106",2566,50,"RL",110,7810,"Pave","IR1","HLS","AllPub","Inside","Gtl","Crawfor","Norm","Norm","1Fam","1.5Fin",4,6,1930,2003,"Gable","CompShg","AsbShng","CmentBd","None",0,"TA","Gd","BrkTil","TA","Gd","No","GLQ",189,"Unf",0,741,930,"GasA","Ex","Y","SBrkr",1230,525,0,1755,0,0,2,0,4,1,"Gd",7,"Typ",1,"TA","Detchd",1930,"Unf",1,231,"Fa","TA","Y",0,40,0,0,0,0,0,11,2007,"WD","Normal",5.09486376685349,11784896.0904622
"1107",2567,190,"RL",79,6221,"Pave","IR1","Lvl","AllPub","Inside","Gtl","Crawfor","Norm","Norm","2fmCon","1.5Fin",5,5,1941,1950,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","CBlock","TA","Fa","No","LwQ",533,"Unf",0,195,728,"GasA","Ex","Y","SBrkr",760,595,0,1355,0,0,2,0,3,1,"TA",5,"Typ",0,NA,"Detchd",1966,"Unf",2,528,"TA","TA","Y",0,0,0,0,144,0,0,10,2007,"WD","Normal",5.04912280262142,10768602.2346179
"1108",2568,20,"RL",NA,25485,"Pave","IR1","Lvl","AllPub","CulDSac","Gtl","Crawfor","Norm","Norm","1Fam","1Story",6,4,1960,1960,"Gable","CompShg","Wd Sdng","MetalSd","BrkFace",423,"TA","Fa","CBlock","TA","Gd","Mn","LwQ",540,"Rec",1020,0,1560,"GasA","TA","Y","SBrkr",1560,0,0,1560,0,0,1,1,3,1,"TA",6,"Typ",3,"TA","Attchd",1960,"RFn",2,580,"TA","TA","Y",0,75,584,0,0,0,0,5,2007,"WD","Normal",5.2703502239556,16534640.5435752
"1109",2569,20,"RL",NA,21579,"Pave","IR1","Lvl","AllPub","CulDSac","Gtl","Crawfor","Norm","Norm","1Fam","1Story",6,6,1968,1968,"Hip","CompShg","HdBoard","BrkFace","None",0,"TA","TA","PConc","Gd","TA","No","BLQ",813,"Unf",0,675,1488,"GasA","Ex","Y","SBrkr",1488,0,0,1488,0,1,2,0,3,1,"TA",7,"Typ",2,"Gd","Attchd",1968,"RFn",2,552,"TA","TA","Y",0,0,216,0,0,0,0,9,2007,"CWD","Normal",5.28734998643314,17075781.4155803
"1110",2570,160,"RM",24,1782,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Blueste","Norm","Norm","Twnhs","2Story",6,6,1980,1980,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","Gd","CBlock","Gd","TA","No","GLQ",330,"Unf",0,186,516,"GasA","Gd","Y","SBrkr",529,516,0,1045,0,0,1,0,2,1,"TA",5,"Typ",1,"TA","Detchd",1980,"Unf",2,462,"TA","TA","Y",180,0,0,0,0,0,0,12,2007,"WD","Normal",5.13895731305715,12845473.0456477
"1111",2571,20,"RL",NA,17871,"Pave","IR2","Lvl","AllPub","Inside","Gtl","Crawfor","Norm","Norm","1Fam","1Story",4,5,1995,1996,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,1680,1680,"GasA","Gd","Y","SBrkr",1680,0,0,1680,0,0,2,0,4,1,"Gd",7,"Typ",0,NA,"Attchd",1996,"Unf",2,628,"TA","TA","Y",152,0,0,0,0,0,0,6,2007,"WD","Normal",5.20746134077087,14664273.2684549
"1112",2572,120,"RM",35,3907,"Pave","IR1","Bnk","AllPub","Inside","Mod","Blueste","Norm","Norm","TwnhsE","1Story",8,5,1988,1988,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock","Gd","TA","Gd","GLQ",577,"Unf",0,427,1004,"GasA","Gd","Y","SBrkr",1020,0,0,1020,1,0,1,0,1,1,"TA",4,"Typ",0,NA,"Attchd",1988,"Unf",2,509,"TA","TA","Y",135,0,0,0,0,0,0,3,2007,"WD","Normal",5.22769465639037,15244111.9713401
"1113",2573,20,"RL",NA,20693,"Pave","IR1","Bnk","AllPub","Corner","Gtl","Crawfor","Norm","Norm","1Fam","1Story",7,5,1971,1971,"Gable","CompShg","Plywood","Plywood","BrkFace",652,"TA","TA","CBlock","Gd","TA","No","Rec",434,"Unf",0,1262,1696,"GasA","Ex","Y","SBrkr",1696,0,0,1696,0,0,2,0,3,1,"TA",7,"Typ",2,"TA","Attchd",1971,"Fin",2,625,"TA","TA","Y",0,146,0,0,0,0,0,2,2007,"WD","Normal",5.31417937769681,17962306.2779018
"1114",2574,20,"RL",70,18044,"Pave","IR1","HLS","AllPub","CulDSac","Gtl","Crawfor","Norm","Norm","1Fam","1Story",8,5,1986,1986,"Gable","CompShg","WdShing","Plywood","None",0,"Gd","TA","CBlock","Gd","TA","No","Unf",0,"Unf",0,279,279,"GasA","Gd","Y","SBrkr",2726,0,0,2726,0,0,2,1,2,1,"Gd",6,"Typ",1,"Gd","Attchd",1986,"Fin",2,691,"Gd","Gd","Y",216,64,169,0,0,228,0,8,2007,"WD","Normal",5.37933940205094,20290346.5016983
"1115",2575,50,"RM",50,7000,"Pave","Reg","Lvl","AllPub","Corner","Gtl","IDOTRR","Norm","Norm","1Fam","1.5Fin",6,7,1940,1950,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","BrkTil","TA","TA","No","ALQ",375,"Unf",0,345,720,"GasA","Gd","Y","FuseA",720,495,0,1215,0,0,1,0,3,1,"Gd",6,"Typ",0,NA,"Detchd",1965,"Fin",2,720,"TA","TA","Y",0,0,30,0,0,0,0,5,2007,"WD","Normal",5.12874147401554,12592387.5145132
"1116",2576,50,"RM",50,7288,"Pave","Reg","Lvl","AllPub","Inside","Gtl","IDOTRR","Artery","Norm","1Fam","1.5Fin",5,7,1925,2003,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","Gd","BrkTil","TA","Po","No","Unf",0,"Unf",0,936,936,"GasA","Ex","Y","SBrkr",936,665,0,1601,0,0,2,0,3,1,"TA",6,"Typ",0,NA,NA,NA,NA,0,0,NA,NA,"N",0,0,0,176,0,0,0,9,2007,"WD","Normal",5.07108370894217,11246251.6069629
"1117",2577,70,"RM",50,9060,"Pave","Reg","Lvl","AllPub","Inside","Gtl","IDOTRR","Norm","Norm","1Fam","2Story",5,6,1923,1999,"Gable","CompShg","Wd Sdng","Plywood","None",0,"TA","TA","BrkTil","Gd","TA","No","ALQ",548,"Unf",0,311,859,"GasA","Ex","Y","SBrkr",942,886,0,1828,0,0,2,0,3,1,"Gd",6,"Typ",0,NA,"Detchd",NA,NA,NA,NA,NA,NA,"Y",174,0,212,0,0,0,0,3,2007,"WD","Alloca",NA,NA
"1118",2578,30,"RM",46,3672,"Pave","Reg","Lvl","AllPub","Inside","Gtl","IDOTRR","Artery","Norm","1Fam","1Story",5,7,1922,1950,"Gable","CompShg","Stucco","Stucco","None",0,"TA","TA","BrkTil","TA","TA","No","Unf",0,"Unf",0,816,816,"GasA","Ex","Y","SBrkr",816,0,0,816,0,0,1,0,2,1,"TA",5,"Typ",0,NA,"Detchd",1922,"Unf",1,100,"Fa","Fa","N",0,0,96,0,0,0,0,9,2007,"WD","Normal",5.00544004673646,9872397.63394995
"1119",2579,50,"RM",64,11067,"Pave","Reg","Lvl","AllPub","Corner","Gtl","IDOTRR","Norm","Norm","1Fam","1.5Fin",2,4,1939,1950,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","BrkTil",NA,NA,NA,NA,0,NA,0,0,0,"GasA","Ex","Y","SBrkr",640,0,205,845,0,0,1,0,1,1,"TA",4,"Maj2",0,NA,"Detchd",1950,"Unf",1,256,"TA","Fa","N",48,0,0,0,0,0,0,3,2007,"WD","Normal",4.8243543713012,6829548.79957879
"1120",2580,190,"C (all)",75,8250,"Pave","Reg","Lvl","AllPub","Inside","Gtl","IDOTRR","Feedr","Norm","2fmCon","2Story",5,6,1895,2006,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","Gd","CBlock","TA","TA","No","Unf",0,"Unf",0,957,957,"GasA","Fa","N","SBrkr",1034,957,0,1991,0,0,2,0,4,2,"TA",9,"Typ",0,NA,NA,NA,NA,0,0,NA,NA,"N",0,0,133,0,0,0,0,6,2007,"WD","Normal",4.99538444009273,9675850.89894187
"1121",2581,20,"C (all)",65,6565,"Pave","Reg","Lvl","AllPub","Corner","Gtl","IDOTRR","Norm","Norm","1Fam","1Story",4,6,1957,1980,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock","TA","TA","No","GLQ",967,"Unf",0,106,1073,"GasA","Gd","Y","FuseA",1073,0,0,1073,1,0,1,0,3,1,"TA",6,"Typ",0,NA,"Detchd",1985,"Unf",2,720,"TA","TA","Y",0,444,0,0,0,0,0,8,2007,"WD","Abnorml",5.10214246935349,11954345.7995298
"1122",2582,30,"C (all)",60,6060,"Pave","Reg","Lvl","AllPub","Inside","Gtl","IDOTRR","Norm","Norm","1Fam","1Story",5,9,1930,2007,"Hip","CompShg","MetalSd","MetalSd","None",0,"Gd","TA","BrkTil","TA","TA","No","ALQ",737,"Unf",0,100,837,"GasA","Ex","Y","SBrkr",1001,0,0,1001,0,0,1,0,2,1,"Gd",5,"Typ",0,NA,"Detchd",1930,"Unf",1,216,"TA","Po","N",154,0,42,86,0,0,0,11,2007,"WD","Normal",5.10197299780199,11950375.6658999
"1123",2583,120,"RM",59,5568,"Pave","IR1","HLS","AllPub","Inside","Mod","Crawfor","Norm","Norm","TwnhsE","1Story",8,5,2006,2007,"Hip","CompShg","CemntBd","CmentBd","Stone",473,"Gd","TA","PConc","Gd","TA","Gd","GLQ",1573,"Unf",0,0,1573,"GasA","Gd","Y","SBrkr",1625,0,0,1625,1,1,2,0,2,1,"Gd",5,"Typ",1,"Gd","Attchd",2006,"Fin",2,495,"TA","TA","Y",123,0,0,0,153,0,0,10,2007,"New","Partial",5.38737317713259,20595417.3331017
"1124",2584,85,"RL",NA,12150,"Pave","IR1","Bnk","AllPub","CulDSac","Gtl","Mitchel","Norm","Norm","1Fam","SFoyer",6,6,1979,1979,"Gable","CompShg","HdBoard","Wd Shng","None",0,"TA","TA","CBlock","Gd","TA","Av","GLQ",1001,"Unf",0,0,1001,"GasA","TA","Y","SBrkr",1299,0,0,1299,1,0,2,0,2,1,"Gd",5,"Typ",1,"Po","BuiltIn",1979,"RFn",2,486,"TA","TA","Y",84,0,222,0,0,0,0,1,2007,"WD","Normal",5.25162991846408,15956628.6595851
"1125",2585,20,"RL",80,10000,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Mitchel","Norm","Norm","1Fam","1Story",5,5,2002,2002,"Gable","CompShg","VinylSd","VinylSd","BrkFace",166,"Gd","TA","PConc","Gd","TA","No","GLQ",585,"Unf",0,856,1441,"GasA","Ex","Y","SBrkr",1392,0,0,1392,0,0,2,0,3,1,"Gd",6,"Typ",1,"Gd","Attchd",2002,"Fin",3,650,"TA","TA","Y",168,49,0,0,0,0,0,12,2007,"WD","Normal",5.26941217798312,16505234.8390153
"1126",2586,20,"RL",44,12864,"Pave","IR1","Lvl","AllPub","CulDSac","Gtl","Mitchel","Norm","Norm","1Fam","1Story",7,5,2002,2002,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","GLQ",1392,"Unf",0,17,1409,"GasA","Ex","Y","SBrkr",1409,0,0,1409,1,0,1,1,1,1,"Gd",4,"Typ",1,"Gd","Attchd",2002,"RFn",2,576,"TA","TA","Y",0,144,0,0,145,0,0,7,2007,"WD","Normal",5.3300923799306,18507483.1150872
"1127",2587,20,"RL",NA,9928,"Pave","IR1","Lvl","AllPub","CulDSac","Gtl","Mitchel","Norm","Norm","1Fam","1Story",7,5,1991,1992,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","PConc","Gd","TA","No","GLQ",1239,"Unf",0,215,1454,"GasA","TA","Y","SBrkr",1478,0,0,1478,1,0,2,0,3,1,"TA",6,"Typ",1,"TA","Attchd",1991,"Unf",2,506,"TA","TA","Y",114,22,0,0,0,0,0,5,2007,"WD","Normal",5.32317473769971,18268682.3671145
"1128",2588,80,"RL",NA,8750,"Pave","IR1","Lvl","AllPub","Inside","Gtl","Mitchel","Norm","Norm","1Fam","SLvl",7,6,1975,1975,"Gable","CompShg","Plywood","Plywood","Stone",50,"TA","TA","CBlock","TA","TA","Av","Rec",224,"GLQ",530,98,852,"GasA","TA","Y","SBrkr",918,0,0,918,0,1,1,0,3,0,"TA",4,"Typ",0,NA,"Attchd",1975,"Unf",1,360,"TA","TA","Y",192,84,0,0,0,0,0,3,2007,"WD","Normal",5.17110951756436,13672167.0724241
"1129",2589,85,"RL",82,8410,"Pave","IR1","Lvl","AllPub","Corner","Gtl","Mitchel","Norm","Norm","1Fam","SFoyer",6,6,1974,1974,"Gable","CompShg","Plywood","Plywood","None",0,"TA","TA","CBlock","Gd","TA","Av","ALQ",924,"Unf",0,46,970,"GasA","TA","Y","SBrkr",1026,0,0,1026,1,0,1,0,2,1,"TA",5,"Typ",1,"Po","Attchd",1974,"Unf",2,528,"TA","TA","Y",193,0,0,0,0,0,0,4,2007,"WD","Normal",5.1953180606972,14325883.16474
"1130",2590,120,"RL",46,4054,"Pave","IR1","Lvl","AllPub","Inside","Gtl","Timber","Norm","Norm","TwnhsE","1Story",7,6,1987,1987,"Gable","CompShg","VinylSd","VinylSd","BrkFace",352,"Gd","TA","BrkTil","Gd","TA","Av","GLQ",949,"Unf",0,552,1501,"GasA","Ex","Y","SBrkr",1501,0,0,1501,1,0,2,0,2,1,"Gd",5,"Typ",2,"TA","Attchd",1987,"Fin",2,512,"TA","TA","Y",240,0,0,0,0,0,0,10,2007,"WD","Normal",5.32805109409894,18436726.3269162
"1131",2591,20,"RL",149,19958,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Timber","Norm","Norm","1Fam","1Story",6,8,1958,1995,"Hip","CompShg","HdBoard","HdBoard","BrkFace",1224,"TA","Gd","CBlock","TA","TA","No","Unf",0,"Unf",0,585,585,"GasA","Gd","Y","SBrkr",2279,0,0,2279,0,0,2,1,4,1,"Gd",7,"Typ",1,"Gd","Attchd",1958,"RFn",2,461,"TA","TA","Y",274,0,0,0,138,0,0,7,2007,"WD","Normal",5.36424243001468,19728041.3719647
"1132",2592,20,"RL",67,8368,"Pave","IR1","HLS","AllPub","Inside","Gtl","Timber","Norm","Norm","1Fam","1Story",7,5,2006,2007,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,1689,1689,"GasA","Ex","Y","SBrkr",1689,0,0,1689,0,0,2,0,3,1,"Gd",7,"Typ",0,NA,"Attchd",2007,"Fin",2,433,"TA","TA","Y",100,39,0,0,0,0,0,4,2007,"New","Partial",5.32660371047525,18386703.4985675
"1133",2593,20,"RL",68,8298,"Pave","IR1","HLS","AllPub","Inside","Gtl","Timber","Norm","Norm","1Fam","1Story",8,5,2006,2007,"Hip","CompShg","VinylSd","VinylSd",NA,NA,"Gd","TA","PConc","Gd","TA","Av","GLQ",583,"Unf",0,963,1546,"GasA","Ex","Y","SBrkr",1564,0,0,1564,0,0,2,0,2,1,"Ex",6,"Typ",1,"Gd","Attchd",2207,"RFn",2,502,"TA","TA","Y",132,0,0,0,0,0,0,9,2007,"New","Partial",5.36498595979698,19755403.1832858
"1134",2594,20,"RL",42,10331,"Pave","Reg","Lvl","AllPub","CulDSac","Gtl","Timber","Norm","Norm","1Fam","1Story",7,7,1985,1985,"Gable","CompShg","Plywood","Plywood","None",0,"TA","TA","CBlock","Gd","TA","No","ALQ",215,"BLQ",80,970,1265,"GasA","Gd","Y","SBrkr",1240,0,0,1240,0,1,2,0,3,1,"Gd",6,"Typ",0,NA,"Attchd",1985,"Unf",2,528,"TA","TA","Y",232,0,0,0,0,0,0,7,2007,"WD","Normal",5.28642713332508,17046000.7757241
"1135",2595,20,"RL",NA,6718,"Pave","IR1","Lvl","AllPub","Inside","Gtl","Timber","Norm","Norm","1Fam","1Story",8,5,2001,2001,"Gable","CompShg","VinylSd","VinylSd","BrkFace",86,"Gd","TA","PConc","Ex","TA","Mn","GLQ",250,"Unf",0,1017,1267,"GasA","Ex","Y","SBrkr",1312,0,0,1312,0,0,2,0,2,1,"Gd",5,"Typ",0,NA,"Attchd",2001,"Unf",2,471,"TA","TA","Y",256,28,0,0,0,0,0,1,2007,"WD","Normal",5.30521353996987,17661545.0576356
"1136",2596,20,"RL",80,11305,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Timber","Norm","Norm","1Fam","1Story",8,5,2002,2002,"Hip","CompShg","VinylSd","VinylSd","BrkFace",886,"Gd","TA","PConc","Gd","TA","Av","GLQ",1329,"Unf",0,593,1922,"GasA","Ex","Y","SBrkr",1922,0,0,1922,1,0,2,0,2,1,"Gd",6,"Typ",1,"Ex","Attchd",2002,"Fin",3,692,"TA","TA","Y",201,64,0,0,0,0,0,4,2007,"WD","Normal",5.46601594796303,23807234.2294829
"1137",2597,20,"RL",NA,7777,"Pave","IR1","Lvl","AllPub","Inside","Gtl","Timber","Norm","Norm","1Fam","1Story",6,5,1996,1996,"Gable","CompShg","VinylSd","VinylSd","BrkFace",203,"Gd","TA","PConc","Ex","TA","No","Unf",0,"Unf",0,1491,1491,"GasA","Ex","Y","SBrkr",1491,0,0,1491,0,0,2,0,3,1,"TA",7,"Typ",1,"TA","Attchd",1996,"Fin",2,571,"TA","TA","Y",0,35,0,0,0,0,0,11,2007,"WD","Normal",5.26726369059612,16438061.6993363
"1138",2598,60,"RL",NA,11800,"Pave","IR1","Lvl","AllPub","Inside","Gtl","Timber","Norm","Norm","1Fam","2Story",7,5,2003,2004,"Gable","CompShg","VinylSd","VinylSd","BrkFace",94,"Gd","TA","PConc","Gd","TA","Gd","GLQ",766,"Unf",0,356,1122,"GasA","Ex","Y","SBrkr",1146,1340,0,2486,1,0,3,1,5,1,"Gd",10,"Typ",1,"Gd","BuiltIn",2003,"Fin",2,452,"TA","TA","Y",143,32,0,0,0,0,0,7,2007,"WD","Normal",5.44577609293795,22940232.2456839
"1139",2599,20,"RL",85,12633,"Pave","IR1","HLS","AllPub","Inside","Gtl","Timber","PosA","PosA","1Fam","1Story",10,5,2006,2007,"Hip","CompShg","MetalSd","MetalSd","BrkFace",242,"Ex","TA","PConc","Ex","TA","Gd","Unf",0,"Unf",0,1824,1824,"GasA","Ex","Y","SBrkr",1824,0,0,1824,0,0,2,0,3,1,"Ex",8,"Typ",1,"Gd","Attchd",2006,"Fin",3,932,"TA","TA","Y",160,36,0,0,108,0,0,9,2007,"New","Partial",5.53633382686343,27053452.1429678
"1140",2600,20,"RL",200,43500,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Mitchel","Artery","Norm","1Fam","1Story",3,5,1953,1953,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock",NA,NA,NA,NA,0,NA,0,0,0,"GasA","Ex","Y","SBrkr",2034,0,0,2034,0,0,1,0,2,1,"TA",9,"Min1",0,NA,"2Types",1953,"RFn",4,1041,"TA","TA","N",483,266,0,0,0,561,0,6,2007,"WD","Normal",5.10627629075385,12051555.3411944
